Epoch,Train Dice Score,Val Dice Score,Train IoU,Val IoU,Train Precision,Val Precision,Train Recall,Val Recall,Train F1 Score,Val F1 Score,Train Accuracy,Val Accuracy,Train MAE,Val MAE,Train MSE,Val MSE,Epoch Time,Train BCE Loss,Val BCE Loss,Train Dice Loss,Val Dice Loss,Avg Prediction Time,Total Prediction Time
17,0.9715404433233797,0.9637812504826685,0.48577022166168987,0.48189062524133425,0.9730972408377979,0.9706887305718345,0.970060351862394,0.9572512114906858,0.9715404383235471,0.9637812454836306,0.9944727290760385,0.9933895990366112,0.005527270804224018,0.006610400794494537,0.005527270804224018,0.006610400794494537,103.60738396644592,0.01824253160480617,0.02131008861526366,0.05572680797841814,0.03621875470684421,3.816330101413904e-05,0.07411313056945801
18,0.9721469069800742,0.9621983894398728,0.4860734534900371,0.4810991947199364,0.973990822815747,0.957078614692474,0.9703640269898887,0.9679717277250676,0.9721469019802016,0.9621983844416128,0.9945906043775157,0.9929873343996289,0.005409395509761655,0.007012665384419022,0.005409395509761655,0.007012665384419022,103.55731344223022,0.01803015640729831,0.021293060884120002,0.055038105282518596,0.03780160219438614,3.6358465004163714e-05,0.07060813903808594
19,0.9726637641388058,0.9638005923237578,0.4863318820694029,0.4819002961618789,0.9740314153148657,0.9626239112393501,0.971356466321342,0.9654321187489596,0.9726637591389302,0.9638005873249615,0.994684314149799,0.9933037184550265,0.005315685738524836,0.0066962813838355,0.005315685738524836,0.0066962813838355,103.57544445991516,0.017653781241582085,0.02151476297407381,0.05427250804172622,0.0361994081927884,3.7201401133984175e-05,0.07224512100219727
20,0.9752730854036284,0.9649803111899412,0.4876365427018142,0.4824901555949706,0.9766475369700811,0.9670486913885188,0.973949486621954,0.9632486009472693,0.975273080403728,0.9649803061908044,0.9951963039359661,0.9935870164440523,0.004803695958495761,0.006412983436377779,0.004803695958495761,0.006412983436377779,103.61572504043579,0.016412087405721348,0.02087008063831637,0.050831315832005605,0.035019688067897674,3.762372858615172e-05,0.07306528091430664
21,0.9763241494608211,0.9647112538683503,0.48816207473041057,0.48235562693417516,0.9777698689909463,0.9543775354893035,0.9749241230022228,0.9758289580828281,0.9763241444609072,0.9647112488704527,0.9954000160910871,0.9933749899766311,0.00459998382979797,0.006625009835847924,0.00459998382979797,0.006625009835847924,103.48666262626648,0.01591205102805462,0.02202601178038505,0.04950931171576182,0.03528874920260522,3.566579887476567e-05,0.06926298141479492
22,0.9767492597126596,0.9650868262699986,0.4883746298563298,0.4825434131349993,0.9780572235996519,0.9641814997458568,0.9754815414371867,0.9664762872092075,0.976749254712732,0.9650868212712779,0.9954817558057378,0.9935243775487993,0.004518244101847004,0.006475622307569269,0.004518244101847004,0.006475622307569269,103.6075918674469,0.015666151807333033,0.022434324236406435,0.04880483655465974,0.034913170722223094,3.805354498441875e-05,0.07389998435974121
23,0.9767254965583684,0.9640943366090721,0.4883627482791842,0.48204716830453603,0.977961198497224,0.9568352626307274,0.9755381740740448,0.9719015064947416,0.9767254915584618,0.9640943316105125,0.995477576592956,0.9933242806800998,0.0045224232971021495,0.006675719163350521,0.0045224232971021495,0.006675719163350521,103.5968770980835,0.015675610668646794,0.021416460163891315,0.04872843540377087,0.03590566304422194,3.7496907580893267e-05,0.07281899452209473
24,0.976661629967259,0.964116437374636,0.4883308149836295,0.482058218687318,0.9781875634969924,0.9560886891855991,0.975181151600569,0.9727623664615392,0.9766616249673449,0.9641164323762822,0.9954649372293489,0.9932874072122434,0.004535062670280847,0.006712592710109968,0.004535062670280847,0.006712592710109968,103.5953962802887,0.015803796362080094,0.023043367320731763,0.04897536999649472,0.035883565102854086,3.660621407348758e-05,0.07108926773071289
25,0.9774987701366344,0.9665284982879252,0.4887493850683172,0.4832642491439626,0.9787072436823063,0.962724109965522,0.9763254062750987,0.9706814359330111,0.9774987651366936,0.9665284932888363,0.9956240756102284,0.9937827692563235,0.004375924301307855,0.006217230584532503,0.004375924301307855,0.006217230584532503,103.64589166641235,0.01535151235293597,0.02113330535470478,0.04781921746002303,0.033471501642657865,3.753693047316263e-05,0.07289671897888184
26,0.9776192832764031,0.9666579904557647,0.48880964163820156,0.48332899522788236,0.9785529545536156,0.9623958084266908,0.9767245922348649,0.971289720409014,0.9776192782764714,0.9666579854567177,0.9956497088345615,0.9938431403643926,0.0043502910557435825,0.006156859528874198,0.0043502910557435825,0.006156859528874198,103.54968047142029,0.015243320719390694,0.021115261640760205,0.047561001032590866,0.033342005745057135,3.622550551849585e-05,0.07034993171691895
27,0.9776635141896245,0.9635538914947124,0.48883175709481225,0.4817769457473562,0.9790320092094112,0.9594985710357576,0.9763368028278444,0.9682134556574712,0.9776635091897005,0.9635538864963391,0.9956588864567304,0.9931422777819143,0.004341113453847356,0.006857722133938824,0.004341113453847356,0.006857722133938824,103.62307953834534,0.01526546268723905,0.02256195181079449,0.04740632904900445,0.036446109894783266,3.7183722310405064e-05,0.07221078872680664
28,0.9781313116064759,0.9647675456652416,0.48906565580323796,0.4823837728326208,0.9793280603207251,0.964815973504129,0.9769697743350052,0.965202662195896,0.9781313066065356,0.9647675406665109,0.9957511038732052,0.9934918875148917,0.004248896028406711,0.006508112329268648,0.004248896028406711,0.006508112329268648,103.55476546287537,0.015009497486365339,0.021813222327299656,0.046790031923188105,0.03523245742244105,3.9604125135836225e-05,0.07691121101379395
29,0.9785836657691441,0.964793587289242,0.48929183288457206,0.482396793644621,0.9796194479795395,0.9616693134096205,0.9775886903120392,0.9683183936933496,0.9785836607692173,0.9647935822902908,0.9958311608825068,0.9934509295242624,0.004168839017640696,0.006549070251264399,0.004168839017640696,0.006549070251264399,103.67460536956787,0.014858434636456272,0.023061784645242077,0.04620704261793031,0.03520641403813516,3.623888740578837e-05,0.07037591934204102
30,0.9802261230513528,0.963334160367384,0.4901130615256764,0.481667080183692,0.9809924095877294,0.9620530038077966,0.979486883478956,0.9653321585792192,0.9802261180513904,0.9633341553693169,0.9961553577461627,0.993116870331974,0.003844642167678103,0.006883129485011581,0.003844642167678103,0.006883129485011581,103.71926426887512,0.014148262025426246,0.025198773871506413,0.04430473347504934,0.036665835688191074,3.629830789615148e-05,0.07049131393432617
31,0.9807282726922727,0.9641305349920237,0.49036413634613635,0.48206526749601186,0.9814959963107142,0.9572486873508572,0.9799811011158318,0.9718075296519568,0.9807282676922947,0.9641305299941907,0.9962514542088362,0.9931860978023047,0.003748545693168934,0.006813902024840636,0.003748545693168934,0.006813902024840636,103.6682825088501,0.013928533686945835,0.024860110524440964,0.04360613599419594,0.03586946187480804,3.675574745626086e-05,0.0713796615600586
